party,variable,people_1,people_2,people_3,people_4,people_5,people_6,people_7,people_8,people_NA,pct_1,pct_2,pct_3,pct_4,pct_5,pct_6,pct_7,pct_8,pct_NA
Progressive Left,CC24_420_6,6280.431261033048,2276.740653303274,NA,NA,NA,NA,NA,NA,NA,0.7339377219372069,0.2660622780627931,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_421_1,3725.885560790097,3061.2069974901337,702.055950320002,860.1877441047635,207.83566163132295,NA,NA,NA,NA,0.43541085747592706,0.3577358300306575,0.08204298772399414,0.100522433429629,0.02428789133979229,NA,NA,NA,NA
Progressive Left,CC24_423,868.1530263906221,4170.450365376148,3518.5685225695443,NA,NA,NA,NA,NA,NA,0.1014532645927279,0.48736316240055383,0.41118357300671815,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_424,2130.2215221176757,4513.081511449801,1913.8688807688443,NA,NA,NA,NA,NA,NA,0.2489399001729524,0.5274033940920103,0.2236567057350373,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_440a,6745.312810575673,1688.175326392099,86.89760771717924,16.933585038068934,19.85258461330528,NA,NA,NA,NA,0.7882642627846311,0.19728192249635665,0.01015494471620871,0.00197887633993879,0.00231999366286484,NA,NA,NA,NA
Progressive Left,CC24_440b,7.463145674260946,26.620205325572684,124.99292521197432,2351.396809231225,6046.698828893288,NA,NA,NA,NA,8.721509569952089e-4,0.00311086485021696,0.01460680309607506,0.27478667400520435,0.7066235070915085,NA,NA,NA,NA
Progressive Left,CC24_440c,11.380044629112366,46.81153869970473,422.05032663365864,955.663456686674,7121.266547687181,NA,NA,NA,NA,0.00132988383814595,0.00547044504519987,0.04932123964070104,0.11167982439216809,0.8321986070837851,NA,NA,NA,NA
Progressive Left,CC24_440d,9.40215644132733,115.88940862346703,437.7246569117568,1277.8078197699465,6716.3478725898185,NA,NA,NA,NA,0.00109874576968301,0.01354295668985111,0.05115295816114338,0.14932594933954318,0.7848793900397794,NA,NA,NA,NA
Progressive Left,CC24_441a,14.304969587184289,140.54536843138334,479.6060135997872,2284.656697325877,5638.058865392085,NA,NA,NA,NA,0.00167169360746607,0.01642427776820981,0.05604725701446712,0.26698735519129413,0.6588694164185628,NA,NA,NA,NA
Progressive Left,CC24_441b,6402.702108142842,1949.498998056388,133.53683118497122,43.9371624880293,27.49681446409942,NA,NA,NA,NA,0.7482264201582793,0.22782047825757465,0.01560525282438806,0.005134542454899,0.00321330630485901,NA,NA,NA,NA
Progressive Left,CC24_443_1,2610.504597812647,2839.454988559428,2977.5135737217106,94.60339098247036,35.09536326006105,NA,NA,NA,NA,0.30506627936726616,0.3318216598876934,0.347955329579544,0.01105545055416917,0.00410128061132718,NA,NA,NA,NA
Progressive Left,CC24_444a,1877.6146115065037,6679.557302829821,NA,NA,NA,NA,NA,NA,NA,0.21941999416429017,0.78058000583571,NA,NA,NA,NA,NA,NA,NA
