party,age,density
Disillusioned Left,75.92954990215264,0.006045979891040281
Disillusioned Left,76.09001956947162,0.005947097487576643
Disillusioned Left,76.2504892367906,0.005848264548037613
Disillusioned Left,76.41095890410959,0.005749431801616417
Disillusioned Left,76.57142857142857,0.0056505155031784235
Disillusioned Left,76.73189823874755,0.005551478495150263
Disillusioned Left,76.89236790606654,0.005452314656332889
Disillusioned Left,77.05283757338552,0.005353015526746114
Disillusioned Left,77.2133072407045,0.005253555219915398
Disillusioned Left,77.37377690802349,0.00515395300146834
Disillusioned Left,77.53424657534246,0.0050542722031507595
Disillusioned Left,77.69471624266144,0.0049545456540614615
Disillusioned Left,77.85518590998042,0.00485481180810389
Disillusioned Left,78.01565557729941,0.004755180275445588
Disillusioned Left,78.17612524461839,0.004655713537785993
Disillusioned Left,78.33659491193737,0.00455647144842416
Disillusioned Left,78.49706457925636,0.004457514956513293
Disillusioned Left,78.65753424657534,0.00435906286829041
Disillusioned Left,78.81800391389432,0.004261165388867056
Disillusioned Left,78.97847358121331,0.0041638434568328515
Disillusioned Left,79.13894324853229,0.0040671603956030445
Disillusioned Left,79.29941291585126,0.003971313398790198
Disillusioned Left,79.45988258317026,0.003876498042917307
Disillusioned Left,79.62035225048923,0.0037825741100776184
Disillusioned Left,79.78082191780821,0.003689586856126168
Disillusioned Left,79.9412915851272,0.0035975957077347804
Disillusioned Left,80.10176125244618,0.0035070727646016476
Disillusioned Left,80.26223091976516,0.0034176345991622664
Disillusioned Left,80.42270058708415,0.003329297754126875
Disillusioned Left,80.58317025440313,0.0032420764520935006
Disillusioned Left,80.7436399217221,0.0031563115940986593
Disillusioned Left,80.9041095890411,0.0030718212648472415
Disillusioned Left,81.06457925636008,0.0029884454463009087
Disillusioned Left,81.22504892367905,0.002906172632848115
Disillusioned Left,81.38551859099805,0.0028251408757681844
Disillusioned Left,81.54598825831702,0.002745455339392079
Disillusioned Left,81.706457925636,0.0026667860434808075
Disillusioned Left,81.86692759295498,0.0025891086389885584
Disillusioned Left,82.02739726027397,0.002512398317327263
Disillusioned Left,82.18786692759295,0.002437000922125904
Disillusioned Left,82.34833659491193,0.0023624894332124895
Disillusioned Left,82.50880626223092,0.0022888387397844356
Disillusioned Left,82.6692759295499,0.0022160286622060505
Disillusioned Left,82.82974559686888,0.002144256054568001
Disillusioned Left,82.99021526418787,0.0020733977072706364
Disillusioned Left,83.15068493150685,0.0020033236018992084
Disillusioned Left,83.31115459882582,0.001934029905718504
Disillusioned Left,83.47162426614481,0.0018656124658306382
Disillusioned Left,83.63209393346379,0.0017982210358936483
Disillusioned Left,83.79256360078277,0.0017316356565390328
Disillusioned Left,83.95303326810176,0.0016658724994715551
Disillusioned Left,84.11350293542074,0.0016009492489671153
Disillusioned Left,84.27397260273972,0.0015372578426617863
Disillusioned Left,84.43444227005871,0.0014745155106331458
Disillusioned Left,84.59491193737769,0.0014127327605654428
Disillusioned Left,84.75538160469667,0.0013519418891586765
Disillusioned Left,84.91585127201566,0.0012924560412561935
Disillusioned Left,85.07632093933464,0.0012342648354340079
Disillusioned Left,85.23679060665361,0.0011772256707907169
Disillusioned Left,85.3972602739726,0.0011213751367806905
Disillusioned Left,85.55772994129158,0.001066885324853362
Disillusioned Left,85.71819960861056,0.0010141030110300663
Disillusioned Left,85.87866927592954,9.626640085880249e-4
Disillusioned Left,86.03913894324853,9.125981404003829e-4
